CRIME HEAD,2013
Abetment of Suicide,0
Buying of Girls for Prostitution,0
Exposure and Abandonment,0
Foeticide,0
Infanticide,0
Kidnapping & Abduction of Children,0
Other Crimes against Children,0
Other Murder of Children,0
Procuration of Minor Girls,0
"Prohibition of Child Marriage Act, 2006",0
