CRIME HEAD,2013
Total Crimes against Children,109
Kidnapping & Abduction of Children,55
Rape of Children,27
Other Crimes against Children,24
Other Murder of Children,3
Infanticide,0
Foeticide,0
Exposure and Abandonment,0
Buying of Girls for Prostitution,0
Abetment of Suicide,0
