Education Level,Count,% of State
Educational Standard - Illiterate,1007,31.03235747303544
Educational Standard - Below Class X,1697,52.29583975346688
Educational Standard - Class X & above but below Graduation,360,11.0939907550077
Educational Standard - Graduate,148,4.560862865947612
Educational Standard - Holding Tech. Degree/ Diploma,19,0.5855161787365177
Educational Standard - Post Graduate,14,0.4314329738058552
