STATE/UT,2013
Uttar Pradesh,104
Madhya Pradesh,40
Maharashtra,40
Andhra Pradesh,25
Kerala,8
Chhattisgarh,7
West Bengal,5
Haryana,4
Odisha,4
Tamil Nadu,1
